id,name,short_name,city_name,lat,long,url
678,Larians Badminton Club,LBC,LARIANS,47.4154943,6.2362378,
679,Luchon Badminton Club,LBC,Bagnères-de-Luchon,42.7911837,0.5909427,
680,Lescure Badminton Club,LBC,Lescure-d'Albigeois,43.9538382,2.1691356,
681,Les Badistes du Born,LBB,Mimizan,44.2019796,-1.2309278,
682,L'Etoile du Bad de Bourgogne,LBB,Bourgogne,47.27808725,4.22248630430605,
683,La Bressaude Badminton,LBB,La Bresse,48.0066282,6.8766915,
684,Lognes Badminton,LB,Lognes,48.8384157,2.632722,
685,Luz Badminton,LB,Saint-Jean-de-Luz,43.3870763,-1.6635695,
686,Les Affranchis du Volant du Rail,LAVR,La Francheville,49.726429,4.7155445,
687,Ass. Sportive de Badminton,LAVOLANTE,Nouzonville,49.814437,4.7445678,
688,La Turbad,LATURBAD,La Turballe,47.3468646,-2.5080068,
689,Larcay Badminton,LARCAYBAD,Larçay,47.3683486,0.7781008,
690,Les As Du Volant Section Badminton,LADV,Cadillac,44.6360817,-0.3173533,
691,Les As du Volant,LADV,Saint-Sulpice,45.826646,-73.358116,
692,Club de l'Hers,L'HERS,Saint-Orens-de-Gameville,43.5519847,1.5339526,
693,Kiwis Volants Badminton,KVB,Villers-Bretonneux,49.8686675,2.5192596,
694,Karukera Sporting Club,KSC,Petit-Bourg,16.1913912,-61.5903488,
695,Kourou Reflexe Badminton,KRB,Kourou,5.1581197,-52.64263,
696,Kimbad Ollioules,KO83,Ollioules,43.1397205,5.8483538,
697,Jeunesse d'Yvrac Badminton,JYB,Yvrac,44.8813363,-0.4612312,
698,Juvibad,JUVIBAD,Juvignac,43.6140784,3.8101646,
699,Js. Nouvoitou Section Badminton,JSNB,Nouvoitou,48.0414284,-1.548064,
700,Jeunesses Sportives De Coulaines,JSC,Coulaines,48.0306873,0.2068691,
701,Jeunesse Sportive Bonifacienne Futsal,JSBFB,BONIFACIO,41.3878259,9.1606179,
702,J.s.b. Labouheyre,JSB,Labouheyre,44.2125451,-0.9189952,
703,Joyeuse Plume Des Aspres,JPA,Thuir,42.6291282,2.7557657,
704,JURY BADMINTON CLUB,JBC,Jury,49.0705764,6.2540514,
705,Jeanne D'arc St Servan,JASS,Saint-Malo,48.6454528,-2.015418,
706,Jeanne d'Arc Maisons-Alfort,JAMA,Maisons-Alfort,48.8012045,2.4309703,
707,Jeanne d'Arc de Caluire,JAA69,Caluire-et-Cuire,45.7969952,4.8423304,
708,Indépendante de St Georges de Chesné,ISGC,Saint-Georges-de-Chesné,48.2729108,-1.2906061,
709,Istres Sports Badminton,ISB,Istres,43.5139051,4.9884323,
710,Issy Les Mx Badminton Club,IMBC92,Issy-les-Moulineaux,48.8250508,2.273457,
711,I'M BAD Beaumont,IMBAD63,Beaumont,50.0839627,2.6567465,
712,Badmint'ifs,IFS,Ifs,49.1412393,-0.3506969,
713,Isula Bad,IB,Île-Rousse,43.1331886,5.72806256517615,
714,Hautes Vosges Badminton 88,HVB88,Remiremont,48.0158951,6.5912615,
715,Ass. Spor. Hewlett-packard,HP38,Grenoble,45.1875602,5.7357819,
716,Ligue HAUTS-DE-FRANCE,HFRA,Villeneuve-d'Ascq,50.6193174,3.1314002,
717,Her Badminton,HBN,Noirmoutier-en-l'Île,47.000089,-2.2441449,
718,Havre Badminton Club,HBC,Le Havre,49.4938975,0.1079732,
719,Hautepierre B.c. Strasbourg,HBC,Strasbourg,48.584614,7.7507127,
720,Herbignac Badminton Club,HBC,Herbignac,47.4472633,-2.318167,
721,Hénon Badminton Club,HBC,Hénon,48.3851457,-2.6836514,
722,Hem Badminton,HB,Hem,50.6540895,3.1839429,
723,Garde Du Voeu Hennebont Badminton,GVH,Hennebont,47.8052482,-3.2650587,
724,Gresi'volant,GVB38,Villard-Bonnot,45.2384678,5.8882101,
725,Genest Bad Volant,GVB,Le Genest-Saint-Isle,48.0989921,-0.8867728,
726,Grandvaux Volant,GV39,Saint-Laurent-en-Grandvaux,46.57532,5.95562,
727,Ligue GUYANE,GUYA,Cayenne,4.9371143,-52.3258307,
728,Gus Bad,GUSBAD,Gentilly,48.8153095,2.3480887,
729,Ligue GUADELOUPE,GUAD,Sainte-Anne,19.60930615,-72.6165153,
730,Groupe Sportif Lugdunum,GSL69,Villeurbanne,45.7733105,4.8869339,
731,Grésy sur Isère Badminton,GSIB73,Grésy-sur-Isère,45.5988,6.25733,
732,Goodminton,GP,Paris,48.8566101,2.3514992,
733,GLS Rennes,GLS,Rennes,48.1113387,-1.6800198,
734,Gips Badminton,GIPS.BAD,Tocane-Saint-Apre,45.2542027,0.4972878,
735,Gymnase Français,GF,Rosny-sous-Bois,48.8716626,2.4875193,
736,Ligue GRAND EST,GEST,Tomblaine,48.6864409,6.2106707,
737,Les Grands Barjots de Le Grand Bourg,GBGB,Le Grand-Bourg,46.1600762,1.6459099,
738,Gaspar Badminton Club,GBC12,Villefranche-de-Rouergue,44.3517623,2.0375431,
739,Gradignan Badminton Club,GBC,Gradignan,44.7739701,-0.613907,
740,Grosbreuil Badminton Club,GBC,Grosbreuil,46.5397222,-1.6169444,
741,Badminton Club Guillestrois,GBC,Guillestre,44.6616617,6.6497727,
742,Grenay Badminton Club,GBC,Grenay,45.6638,5.07892,
743,Grébadist'Club,GBC,Grand-Champ,47.7584409,-2.8452562,
744,Gazelec Badminton Bourges,GBB,Bourges,47.0805693,2.398932,
745,Gex Badminton,GB01,Gex,46.3324378,6.0588831,
746,Grenoble Alpes Badminton,GAB38,Grenoble,45.1875602,5.7357819,
747,Les Fous Volants Vigneux,FVVP,Vigneux-de-Bretagne,47.3267919,-1.7368752,
748,Les Fous du Volant en Terres Vives,FVTV,Saint-Martin-d'Auxigny,47.2041215,2.4175182,
749,Les Fous Du Volant Quincy/senart,FVQ,Quincy-sous-Sénart,48.6712928,2.5405195,
750,Les Fous Du Volant A Plumes,FVP,Gisors,49.2789504,1.777826,
751,Les Fous du Volant Ploufraganais,FVP,Ploufragan,48.4913857,-2.7934447,
752,Les Fous du Volant,FVI,Irodouër,48.2493529,-1.9492734,
753,Les Frappés du Volant,FVH,Hillion,48.5145266,-2.6671457,
754,Les Fous Du Volant Dourdan Bad,FVDB,Dourdan,48.5288442,2.0153689,
755,Les Fous du Volant Domloup,FVD35,Domloup,48.0630976,-1.523711,
756,Les Fous Du Volant,FVCN,Corps-Nuds,47.9775099,-1.5874103,
757,Fous Du Volant C. B. Estillac,FVCBE,Estillac,44.15626,0.5642,
758,Les Frappés du Volant-Badminton Sombernon,FVBS,Sombernon,47.3089611,4.7099015,
759,Fous Du Volant B C Colpo,FVBCC,Colpo,47.81893,-2.8114,
760,Fous Du Volant Bayeusains,FVB,Bayeux,49.2764624,-0.7024738,
761,Les Fous du Volant Aussonnais,FVA,Aussonne,43.6828953,1.31799,
762,Les Fous du Volant Ambrault,FVA,Ambrault,46.7845839,1.9585606,
763,Faches Thumesnil Badminton,FTBAD,Faches-Thumesnil,50.5936,3.07133,
764,Foyer Rural Rozoy/Serre Badminton,FRRB,Rozoy-sur-Serre,49.7097291,4.129037,
765,Fous de la Raquette de Jouy le Moutier,FRJM,Jouy-le-Moutier,49.0116,2.03194,
766,Badminton Meilhan,FRJEP,Meilhan,43.6497437,0.9433526,
767,Foyer Rural de la Canourgue / Badminton Club,FRC.BC,La Canourgue,44.4316456,3.2144909,
768,Font Romeu Badminton,FRB,Font-Romeu-Odeillo-Via,42.4965705,2.0416766,
769,Fontenay Badminton Club,FOBAC,Fontenay-le-Comte,46.4661122,-0.8063735,
770,FOYER LAIQUE DE SAINT MARC,FLSM,Brest,48.3905283,-4.4860088,
771,F.l. Lanester-Badminton Club,FLLBC,Lanester,47.7639726,-3.3444489,
772,Foyer Laique Keryado Badminton Lorient,FLKBAD,Lorient,47.7477336,-3.3660907,
773,Loos'Bad,FLB,Loos-en-Gohelle,50.4576111,2.792593,
774,Fusion Lanvaux Argoët Monter-Bad Elven,FLAME,Elven-Monterblanc,,,
775,Foyer Des Jeunes De Joinville,FJJ,Saint-Denis,48.935773,2.3580232,
776,Fjep Lempdes Badminton,FJEP63,Lempdes,45.7727,3.19478,
777,Flume Ille Badminton,FIB,Saint-Grégoire,48.13923995,-1.67063553076199,
778,Foyer d'Education Populaire Saint Agnant-Badminton,FEP,Saint-Agnant,45.865947,-0.9650682,
779,F D V Marchiennes,FDVM,Marchiennes,50.4075026,3.2825837,
780,Les Fous du Volant de Létra,FDVL69,Létra,45.9621881,4.5242075,
781,Les Fous Du Volant Herlies,FDVH,Herlies,50.5773885,2.8537456,
782,Les Fous du Volant de l'Eyrieux,FDVE07,Saint-Sauveur-de-Montagut,44.8215401,4.5801909,
783,Fous Du Volant Ambarrois,FDVA01,Ambérieu-en-Bugey,45.9584309,5.3595099,
784,Les Fous Du Volant,FDVA,Arsac,44.9971881,-0.688655,
785,Les Fous Du Volant Charmes,FDV,Charmes,49.6516667,3.3786111,
786,Les Fous Du Volant La Meilleraie,FDV,La Meilleraie-Tillay,46.7414193,-0.8473753,
787,Les Fous Volants de la Doire,FDV,Saint-Cernin,45.0591427,2.4213159,
788,Fous Du Volant Thann,FDV,Thann,47.8101008,7.1020957,
789,Foyer Culturel et Sportif Parnans,FCSP26,Parnans,45.1096,5.14559,
790,Foyer Culturel Laique De Feytiat,FCLF,Feytiat,45.8097115,1.331823,
791,Les Bauzibads,FCB,Fonbeauzard,43.6762879,1.4321168,
792,Festibad Strasbourg,FBD,Strasbourg,48.584614,7.7507127,
793,Faucigny Badminton Club,FBC74,Saint-Pierre et Bonneville,45.98435805,6.92858396642771,
794,Feurs Badminton Club,FBC42,Feurs,45.7413143,4.2263699,
795,Fontanil Bad.club,FBC38,Fontanil-Cornillon,45.2556949,5.6654815,
796,Flers Badminton,FB,Flers,50.32053,2.25255,
797,Fruges Badminton,FB,Fruges,50.5150387,2.1349286,
798,Foyer Art et Loisirs Manslois Badminton,FALMBAD,Mansle,45.8758533,0.1832197,
799,FAEC Badminton,FAECB,Clermont-en-Argonne,49.1068299,5.0711503,
800,L'Envolant d'Entzheim,EVE,Entzheim,48.5346177,7.6358832,
801,Essor Du Val Clair,EVC,Bretteville-sur-Laize,49.0447015,-0.3270014,
802,Entente Sportive Vernoucelloise - Badminton,ESVCBAD,Vernou-la-Celle-sur-Seine,48.3889172,2.8470169,
803,Entente Sportive De Vitry,ESV,Vitry-sur-Seine,48.7876,2.39164,
804,Ent.spor.st Lambert Tennis/bad,ESSLTB,St Lambert Des Levees,47.28776375,-0.0701647720634224,
805,Ent.spor.st Lambert tennis/bad,ESSLTB,Saint-Lambert,45.5016203,-73.5102981,
806,Entente Sport. Segre Haut Anjou,ESSHA,Segré,47.70029655,-0.86849115150639,
807,Espace Sportif Sucy Badminton,ESSB,Sucy-en-Brie,48.7711323,2.5221284,
808,Entente Sportive De Sartrouville,ESS,Sartrouville,48.9409016,2.1585037,
809,Esperance Sportive De Stains,ESS,Stains,48.9565669,2.3825154,
810,Etoile Sportive De Roquevaire,ESR,Roquevaire,43.3493655,5.6046608,
811,Entente Sport. Perray En Y.,ESPBAD78,Le Perray-en-Yvelines,48.6924665,1.8538535,
812,Entente Saint Pierraise de Badminton,ESPBAD,Saint-Pierre-lès-Elbeuf,49.2745217,1.0476368,
813,Entente Sportive Pire Badminton,ESP,Piré-sur-Seiche,48.0092872,-1.4299358,
814,E. S. Nogent Le Roi,ESNBAD,Nogent-le-Roi,48.6485761,1.5322266,
815,Etoile Sportive Nouzilly Badminton,ESNBA,Nouzilly,47.5431731,0.7447467,
816,Entente Sport. Nanterre,ESN,Nanterre,48.8924273,2.2071267,
817,Entente Sportive Maintenon Pierres,ESMP,Maintenon/Pierres,48.5835836,1.57433330084901,
818,Entente Spo.municipale De G.o,ESMGO,Gonfreville-l'Orcher,49.503927,0.2338357,
819,Entente Sportive Magnanvilloise Badminton,ESMBAD,Magnanville,48.9681039,1.6847431,
820,Etoile Sportive Du Marais Bad,ESMBA,Challans,46.847943,-1.8773787,
821,Entente Sport. Montgeron,ESM,Montgeron,48.7038873,2.4605107,
822,Etoile Sportive Lavalloise,ESL,Laval,48.0710377,-0.7723499,
823,ESH Badminton,ESH.BAD,La Haye-Pesnel,48.7949375,-1.3965379,
824,Eveil Sportif Genas Azieu,ESGA69,Genas,45.7330585,4.9965605,
825,Entente Sportive Gatinaise,ESG,Dordives,48.1466,2.77275,
826,Entente Sportive Falaisienne,ESF,Falaise,48.8964741,-0.1999129,
827,Evol. Sport. Cult. 15eme,ESCXV,Paris,48.8566101,2.3514992,
828,Escpo Badminton,ESCPOBAD,Piney,48.3631579,4.3331546,
829,Etoile Sportive de Cheverny et Cour-Cheverny,ESCCC,Cour-Cheverny,47.512759,1.4588243,
830,Entente Sportive Craon Badminton,ESCB,Craon,47.84831,-0.9518383,
831,Ent. Sport. Cult. 11eme,ESC11,Paris,48.8566101,2.3514992,
832,Etoile Sportive Colombienne,ESC,Colombes,48.922788,2.2543577,
833,Ent. Sport. Badminton Courrieres,ESBC,Courrières,50.4521,2.94621,
834,Entente Sportive Blanquefortaise Badminton,ESBB,Blanquefort,44.9109239,-0.6369973,
835,Etoile Sport De Bad A Buxerolles,ESBB,Buxerolles,46.230161,0.9082608,
836,Entente Sportive Bonchampoise,ESBB,Bonchamp-lès-Laval,48.0746999,-0.6992069,
837,Elan Sorinières Badminton,ESB,Les Sorinières,47.148006,-1.5302384,
838,ESA BADMINTON,ESA,Aubigny-sur-Nère,47.4887418,2.4381889,
839,Entente Sportive Aumaloise,ESA,Aumale,49.7705,1.75454,
840,Ent Sportive 2 Badminton,ES2B,Bollwiller-Cernay-Staffelfelden,,,
841,Ernolsheim Badminton Club,ERNOBAD,Ernolsheim-Bruche,48.5645224,7.5664103,
842,Education Physique Populaire Gervaisienne Bad,EPPGBAD,Le Pré-Saint-Gervais,48.8832223,2.4038609,
843,Entente Haut Allier / Allagnon,ENTENTE,Brioude,45.2952895,3.3843304,
844,Entente Nord Alsace Badminton,ENABAD,Brumath/Bischwiller/Hoerdt/,,,
845,Etoile Montaud,EMBA42,Saint-Étienne,45.4401467,4.3873058,
846,Esp. Loisirs Sportifs Herouville,ELSH.B,Hérouville-Saint-Clair,49.2031097,-0.3353513,
847,ELS (Envermeu Loisirs Sport),ELS,Envermeu,49.8967806,1.2658496,
848,Esperance La Bouexiere,ELB,La Bouëxière,48.1838953,-1.437582,
849,Ecole Internationale de Badminton,EIBAD,Fresnes,49.5544444,3.3705556,
850,Eveil De Contres,EDC,Contres,48.2815032,0.4909222,
851,Elan De Chevilly-Larue,ECL,Chevilly-Larue,48.7714153,2.3469255,
852,Espace Collegien Badminton,ECB,Collégien,48.8362114,2.673176,
853,Les Emplumes Cornimont,EC,Cornimont,47.9639269,6.8397595,
854,Entente badminton Royan Saint Georges,EBRSG,Royan,45.6245332,-1.0287636,
855,Ecole De Badminton Paris Sport,EBPS12,Paris,48.8566101,2.3514992,
856,Enjoy Bad Pays Granvillais,EBPG,Granville,48.8376284,-1.5959213,
857,Entente De Bad.de Pierrelatte,EBP26,Pierrelatte,44.3778474,4.6976609,
858,Esprit Bad. Neuilly-plaisance,EBNP,Neuilly-Plaisance,48.8608712,2.5060144,
859,Entente Badminton Corbas,EBC69,Corbas,45.6662663,4.9015205,
860,Ermont Badminton Club,EBC,Ermont,48.9917676,2.2585679,
861,Ecrouves Badminton Club,EBC,Écrouves,48.6794767,5.8399328,
862,Epernay Badminton,EBC,Épernay,49.042561,3.9528655,
863,Elan Badminton Club Champagné,EBC,Champagné,48.0168,0.33179,
864,Eu Badminton Club,EBC,Eu,34.8696391,24.068801347645,
865,Entrammes Badminton Club,EBC,Entrammes,47.9999404,-0.7142319,
866,En Avant Colmar Badminton,EACB,Colmar,48.0777517,7.3579641,
867,Entente Sportive Bruges Badminton,E.S.B.B.,Bruges,51.2085526,3.226772,
868,Darvoy Jargeau St denis de l hotel Badminton,DJSBAD,Darvoy,47.85683,2.09868,
869,DIONY'BAD REUNION,DBR,Saint-Denis,48.935773,2.3580232,
870,Dommartemont Badminton Club,DBC,Dommartemont,48.7133,6.2145,
871,Doller Badminton Club,DBC,Masevaux,47.78173105,7.00886245988751,
872,Draguignan Badminton Club,DBC,Draguignan,43.5374662,6.4627333,
873,Dieppe Badminton Club,DBC,Dieppe,49.9246182,1.0791444,
874,Draveil Badminton Club,DBC,Draveil,48.6787,2.4212,
875,Don Bosco Badminton Nantes,DBBN,Nantes,47.2186371,-1.5541362,
876,Dassault Sports,DAS,Suresnes,48.8710147,2.2252883,
877,Club Yenne Badminton,CYB73,Yenne,45.7036956,5.7587461,
878,CVN Bad,CVNBAD,Grand Ales,44.1253665,4.0852818,
879,Ligue CENTRE-VAL DE LOIRE,CVDL,Bourges,47.0805693,2.398932,
880,Club Vercilho de Badminton,CVB86,Verrières - Lhommaizé - Civaux,,,
881,Clermont Universite Club,CUC,Clermont-Ferrand,45.7774551,3.0819427,
882,Club Ungersheimois de Badminton,CUB,Ungersheim,47.8775506,7.3065723,
883,Club Sportif Villedieu Badminton,CSVB,Villedieu-les-Poêles,48.837012,-1.22849536637288,
884,Champagne sur Seine Badminton,CSSB,Champagne-sur-Seine,48.3947923,2.8045446,
885,Club Sportif Royen Badminton,CSRB,Roye,49.6988011,2.7901392,
886,C. S. Reichstett 71 badminton,CSR71BAD,Reichstett,48.6483814,7.7537839,
887,Club des Sports des Portes du Mercantour,CSPM,VALBERG,68.1955466,13.9411489,
888,Club Sportif Pertuisien,CSP,Pertuis,43.6951468,5.5032671,
889,Csm Sully/loire Badminton,CSMSB,Sully-sur-Loire,47.7654098,2.3738968,
890,Club Sport. Mult. Gennevillois,CSMG,Gennevilliers,48.9254221,2.2940122,
891,Club Sport. Mun. Eaubonne,CSME,Eaubonne,48.9906696,2.2794326,
892,Club Sptf Monterelais Badminton,CSMB,Montereau-Fault-Yonne,48.3849647,2.9557006,
893,Club Sportif Multisports 20eme,CSM20,Paris,48.8566101,2.3514992,
894,CSLG Badminton Ajaccio,CSLGBAD,Ajaccio,41.9263991,8.7376029,
895,Cercle St Jean - Badminton,CSJBAD,Augny,49.0593685,6.1219209,
896,Club Sportif Eguzonnais section Badminton,CSEBAD,Éguzon-Chantôme,46.4424084,1.5822642,
897,Club Sportif CTS - section Badminton,CSCTS,Strasbourg,48.584614,7.7507127,
898,Club Sportif De Courtry Badminton,CSCB,Courtry,48.9158,2.60248,
899,Club Sportif De Clichy Badminton,CSC92,Clichy,48.9026,2.30551,
900,C. Sportif Badminton Wittelsheim,CSBW,Wittelsheim,47.8091086,7.2402432,
901,Chalon-sur-Saône Badminton Club,CSBC,Chalon-sur-Saône,46.7888997,4.8529605,
902,Club Sportif de Badminton Cloyes sur le Loir,CSBC,Cloyes-sur-le-Loir,47.99095475,1.22404456134196,
903,Club Sportif Bellac Badminton,CSBBAD,Bellac,46.1209036,1.0502545,
904,Club Sportif De Beauvoir De Marc,CSBB38,Beauvoir-de-Marc,45.5181,5.07849,
905,Cercle Sportif Badminton Bry,CSBB,Bry-sur-Marne,48.8352872,2.5193322,
906,Club Sportif de Badminton Asniérois,CSBA,Asnières-sur-Seine,48.9105948,2.2890454,
907,Cs Betton Badminton,CSB,Betton,48.1817122,-1.6414898,
908,Comité Sportif Bouraillais,CSB,Bourail,-21.5669549,165.4968115,
909,Club Sportif Braytois- Badminton,CSB,Bray-sur-Seine,48.4149956,3.2394035,
910,Csag badminton Mourmelon,CSAG51,Mourmelon,50.4085995,3.0118046,
911,C Sportif et Artistique du Fort du Kremlin Bicêtre,CSAFKB,Le Kremlin-Bicêtre,48.8125893,2.3570028,
912,Csa-esog Badminton Chatellerault,CSAD.C,Châtellerault,46.8180047,0.545812,
913,Club Sportif et Artistique du CNSD,CSACNSD,Fontainebleau,48.4049375,2.7015872,
914,Club Sportif Artistique et Culturel Vauban,CSAC,Lille,50.6305089,3.0706414,
915,CSA Badminton,CSABAD,Les Andelys,49.2469193,1.4215534,
916,CSA de la Valbonne,CSA.LV,Béligneux,45.8677365,5.1280072,
917,Club Sportif Ambertois Badminton,CSA,Ambert,45.5504338,3.742639,
918,Championnet Sports,CS,Paris,48.8566101,2.3514992,
919,Club Rislois De Badminton,CRB,Pont-Audemer,49.34758065,0.53331674861374,
920,Les Craquettes Du Ried,CR,Hilsenheim,48.2877709,7.5632388,
921,CPS Xtrem Bad,CPS10,Paris,48.8566101,2.3514992,
922,Cercle Paul Bert Badminton,CPB,Rennes,48.1113387,-1.6800198,
923,Club Omnisport Wattrelosien,COW,Wattrelos,50.7008634,3.2222626,
924,C O Verquigneul Badminton,COVB,Verquigneul,50.5023502,2.6673957,
925,Club Omnisports de Valbonne,COV,Valbonne,43.6413793,7.0085848,
926,Cosma Badminton Saint Laurent du Maroni,COSMABAD,Saint-Laurent-du-Maroni,5.4989648,-54.0306793,
927,Club Omni-sports Mun. Arcueil,COSMA,Arcueil,48.8064996,2.3366502,
928,C.O.S.Marcilly,COSM,Marcilly-en-Villette,47.76351,2.0215,
929,Corpo,CORPO68,Mulhouse,47.7494188,7.3399355,
930,Corpo67,CORPO67,Strasbourg,48.584614,7.7507127,
931,Corpo,CORPO,Balma,43.6112217,1.5057917,
932,Cercle Olympique Pleine-fougeres,COPF,Pleine-Fougères,48.5337909,-1.5636991,
933,Ssl La Concorde 1913 Duttlenheim,CONCOR,Duttlenheim,48.5242179,7.5655858,
934,C. Olympique Multisport Bagneux,COMB,Bagneux,47.24072645,-0.0990503294497452,
935,Club Omnisports de la Montagne,COM,La Montagne,44.93019,-0.1297664,
936,Colo Bad,COLOBAD,Colomars,43.7615774,7.2183304,
937,C.o. Gargenville Badminton,COG,Gargenville,48.9901469,1.8104637,
938,Comité Départemental 07-26,CODEP 26/0,Valence,39.4699014,-0.3759513,
939,Club Omnisports de Chatelus-Malvaleix,COCM,Châtelus-Malvaleix,46.3037395,2.0231684,
940,C. O. Des Cheminots De L'est,COCEP,Chelles,48.8783804,2.590549,
941,Centre Omnisports Chennevieres B,COCB,Chennevières-sur-Marne,48.7960018,2.5426621,
942,Cabestany Olympique Culturel Badminton,COCB,Cabestany,42.6799514,2.9403263,
943,Club Omnisports Chateau Du Loir,COC,Château-du-Loir,47.6995205,0.431047386335407,
944,Chabossiere Olympique Club,COC,Couëron,47.2115054,-1.7271466,
945,Club Omnisports De Courcouronnes,COC,Courcouronnes,48.6176238,2.4087212,
946,Colmar B.ra.,COBRA,Colmar,48.0777517,7.3579641,
947,Comité Badminton Club 72,COBAD72,Le Mans,48.0073498,0.1967379,
948,Come On Arthon Badminton,COABAD,Arthon,46.69356,1.6985695,
949,Club Omnisports Aiglon,COA,Le Lamentin,14.614557,-61.0018145,
950,Châtel Multi-Sports,CMS,Châtel-Saint-Germain,49.124429,6.0801763,
951,CMO La Foa Badminton,CMOLFB,La Foa,-21.709921,165.8261772,
952,Club Municipal De Floirac,CMF,Floirac,44.8327,-0.520823,
953,Champs sur Marne Badminton,CMB,Champs-sur-Marne,48.8526892,2.6027219,
954,Cercle Laique Tourelles Orléans Badminton Event,CLTO.EVENT,Orléans,45.4810323,-75.5100002,
955,Cercle Laïque des Tourelles Orléans Badminton,CLTO,Orléans,45.4810323,-75.5100002,
956,Club Loisirs Tourlaville,CLT,Tourlaville,49.64009055,-1.57067444710132,
957,Club Loisirs Badminton La Frenaye,CLBF,La Frénaye,47.3322476,-0.1209107,
958,Club Les Bois Furieux,CLBF,Seilhac,45.3663548,1.7144158,
959,Club Loisir de Badminton de Dampierre,CLBD70,Dampierre-sur-Salon,47.5585014,5.6821199,
960,Chateau Landon Bc,CLBC,Château-Landon,48.1501591,2.7006781,
961,Cheyl'as Du Volant,CLAV38,Le Cheylas,45.3698678,5.9920438,
962,Centre Loisirs et Animation Patay,CLAP,Patay,48.0485312,1.6938455,
963,Club des Jeunes de Puisaye Forterre - Badminton,CJPFBAD,Saint-Amand-en-Puisaye,47.5295325,3.0739885,
964,Club Jeunes Mont près Chambord Badminton,CJMBAD,Mont-près-Chambord,47.5611844,1.4550818,
965,Club Des Jeunes De Luneray,CJL,Luneray,49.8283924,0.911735,
966,Club Jeunesse Indonesienne,CJI,Noumea,-22.2745264,166.442419,
967,Cercle Jules Ferry,CJF,Saint-Malo,48.6454528,-2.015418,
968,Club Islois De Badminton,CIB,L'Isle-sur-la-Sorgue,43.9185354,5.0515385,
969,Ch'Grand Bad,CHGB69,Grandris,46.0388093,4.4774523,
970,Condé sur Huisne Badminton,CHB,Condé-sur-Huisne,48.37835775,0.862196630678851,
971,Les Chouettes Amis Badistes de Prayssas,CHABADAS47,Prayssas,44.2874489,0.5083502,
972,Badminton Chauny,CHABAC,Chauny,49.6148945,3.2189506,
973,Chateau Gontier Badminton Club,CGBC,Château-Gontier,47.8263058,-0.7066665,
974,Club Ganathain Badminton,CGB69,Genay,45.8969708,4.8403572,
975,Club Fous Du Volant Vendome,CFVV,Vendôme,47.7934453,1.0662256,
976,Cercle d'Education Sportive de Tours,CEST,Tours,47.3900474,0.6889268,
977,Courir en Lévézou,CEL,Villefranche-de-Panat,44.0876006,2.7042405,
978,Club Esperance Badm. Nogent,CEBN,Nogent-sur-Seine,48.492439,3.4978181,
979,Cercle De Badminton Strasbourg,CEBA,Strasbourg,48.584614,7.7507127,
980,Chemin des Cimes,CDC,Montpellier,43.6112422,3.8767337,
981,Cadets de Bretagne,CDBR.35,Rennes,48.1113387,-1.6800198,
982,Comité Départemental 95,CD95,Eaubonne,48.9906696,2.2794326,
983,Comité Départemental 94,CD94,Créteil,48.7771486,2.4530731,
984,Comité Départemental 93,CD93,Les Pavillons-sous-Bois,48.9082988,2.5034999,
985,Comité Départemental 92,CD92,Chaville,48.8086915,2.1883487,
986,Comité Départemental 91,CD91,Mennecy,48.5666645,2.4347044,
987,Comité Départemental 89,CD89,Joigny,47.9825085,3.3991365,
988,Comité Départemental 88,CD88,Plombières-les-Bains,47.9641254,6.4564439,
989,Comité Départemental 87,CD87,Limoges,45.8354243,1.2644847,
990,Comité Départemental 86,CD86,Poitiers,46.5802596,0.340196,
991,Comité Départemental 85,CD85,La Roche-sur-Yon,46.6705431,-1.4269698,
992,Comité Départemental 84,CD84,Saint-Romain-en-Viennois,44.2588,5.10891,
993,Comité Départemental 83,CD83,Brignoles,43.4064401,6.0616452,
994,COMITE DEPARTEMENTAL 82,CD82,Montauban,44.0175835,1.3549991,
995,Comité Départemental 81,CD81,Albi,43.9277552,2.147899,
996,Comité Départemental 80,CD80,Amiens,49.8941708,2.2956951,
997,Comité Départemental 79,CD79,Niort,46.3239455,-0.4645212,
998,Comité Départemental 78,CD78,Élancourt,48.7681182,1.949352,
999,Comité Départemental 77,CD77,Melun,48.539927,2.6608169,
1000,Comité Départemental 76,CD76,Saint-Pierre-le-Vieux,46.3870373,-0.7489623,
1001,Comité Départemental 75,CD75,Paris,48.8566101,2.3514992,
1002,Comité Départemental 74,CD74,Annecy,45.88975045,6.135465100226,
1003,Comité Départemental 73,CD73,Chambéry,45.5662672,5.9203636,
1004,Comité Départemental 72,CD72,La Flèche,47.6968408,-0.0746149,
1005,Comité Départemental 71,CD71,Germolles-sur-Grosne,46.2796946,4.5909241,
1006,Comité Départemental 70-90,CD70-90,Héricourt,50.34478,2.2536,
1007,Comité De Badminton Rhône-Lyon Métropole,CD69,Lyon,45.7578137,4.8320114,
1008,Comité Départemental 68,CD68,Staffelfelden,47.8270012,7.2552171,
1009,Comité Départemental 67,CD67,Strasbourg,48.584614,7.7507127,
1010,Comité Départemental 66,CD66,Perpignan,42.6985304,2.8953121,
1011,Comité Départemental 64,CD64,Pau,43.2957547,-0.3685668,
1012,Comité Départemental 63,CD63,Le Crest,45.6868295,3.1277664,
1013,Comité Départemental 62,CD62,Angres,50.4091556,2.7561083,
